ID PUMS Occupation,PUMS Occupation,Average Wage (2014),Average Wage (2015),Average Wage (2016),Average Wage (2017),Average Wage (2018),Average Wage (2019),Average Wage Appx MOE (2014),Average Wage Appx MOE (2015),Average Wage Appx MOE (2016),Average Wage Appx MOE (2017),Average Wage Appx MOE (2018),Average Wage Appx MOE (2019)
"535020","Ship & boat captains & operators",55493.02821533376,59405.14987755918,55972.18189696678,58688.85719007051,64123.83621117572,57553.002370848866,6461.815867057737,6288.0012228979285,6959.606929244682,6963.136307982385,7291.577016093154,5995.154244975483
"5350XX","Sailors & marine oilers, & ship engineers",35093.502020180196,42170.8226372889,39564.745812323206,41276.66954860516,43008.61176881091,41278.898767150175,4242.3237548574925,4156.216342052933,5381.489334601993,5611.70608677089,6260.305664131207,4267.211535654397
"536021","Parking lot attendants",15453.90528099591,16380.307346393987,15386.355805925547,16810.848773434787,16541.92193061992,18753.939326137224,1521.3297187559772,2102.7655389968554,1429.6671696951169,1753.6836902480402,1111.1819832094352,1687.0085152825284
"536030","Transportation service attendants",,,,,21263.76517167313,21616.082449357036,,,,,1666.3611098239826,2177.967462261676
"536051","Transportation inspectors",48715.00253423919,47282.03194161762,48811.45721468272,49953.3969087349,53160.06936620906,52209.876441981454,3596.5383102918245,4254.732448341771,4193.499503818656,4785.758994632464,4663.064274126703,5179.672647903593
"536061","Transportation attendants, except flight attendants",22384.577966234174,19823.080172491645,18882.892576897342,21997.77213907243,24966.799402687906,17894.691564907007,3395.8365778574043,3106.133399827177,2334.64364784326,3747.5816217102374,3715.3236873952374,1918.9609014843024
"5360XX","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",32973.29026707295,36279.05047468354,33518.02879838402,37312.24120326736,40877.101512156296,36989.02213714533,3631.3538939616014,5684.1871383731295,4752.94545751758,3845.531182081483,4349.331512327503,4244.875059978435
"537021","Crane & tower operators",48610.5267860557,54598.4748246744,52182.66908673021,50019.577371554384,55405.0080902622,58305.67423984763,3023.8265104835723,3821.0943455504384,3315.2100672886104,3450.4846221486277,4276.107578670983,3925.010011817844
"537051","Industrial truck & tractor operators",26221.975777072963,27043.3643324258,28650.94362593571,29173.717535161846,30213.867205829185,31407.667528769514,626.65610735012,617.3278024551247,640.966938474818,715.1082960071479,660.6492740983011,786.3462235063055
"537061","Cleaners of vehicles & equipment",15921.5733334636,15419.076306502104,16418.99258024861,16952.740202656827,17716.25996996296,18340.9054966138,793.8511389827544,606.2553992067499,704.3346285841374,807.7186543762604,771.8926986845033,743.3914184817168
"537062","Laborers & freight, stock, & material movers, hand",18942.3222114883,19611.34291001061,20224.702964143973,20924.577041753157,22082.812176526342,22743.62074622422,307.97879490643044,331.9513782536684,337.01677782751176,332.68615040559575,358.8744582662856,352.1197254512926
"537063","Machine feeders & offbearers",20780.026519910418,17708.064048692286,22457.850392086515,21639.02755039394,22374.14006741573,23593.16551346167,3929.621004938914,2252.7286676981294,5159.502560892418,2988.458235303153,2671.300967623146,2926.5743686621936
"537064","Packers & packagers, hand",14136.4243329556,15322.422994028044,15583.23018768833,16764.960524347476,17676.092460421492,18932.318945062718,453.27640179021836,567.0895074664653,594.8107819823429,634.5022143557675,599.8978890635005,583.5694382471623
"537065","Stockers and order fillers",,,,,18440.95980045285,19336.351367991523,,,,,363.13065239099114,427.8793543643426
"537070","Pumping station operators",47259.28918569582,46468.42675951993,46871.06388015405,50576.90486051418,45965.19671822664,47797.8112538915,5025.940628855493,4406.840503005906,5028.900185738704,6151.735089568447,6186.187141350027,5175.102574287825
"537081","Refuse & recyclable material collectors",19724.125425472368,20294.09460079648,23058.345746480532,22625.35303996795,25246.74422206517,24040.677092844286,1542.633571661474,1793.5936636911833,2056.506271530675,1952.029390184229,2077.956654143985,1857.827296421504
"5370XX","Conveyor operators & tenders, & hoist & winch operators",33846.199135205505,36854.311679336555,34992.87693372214,31603.722100785726,39411.482942046954,38801.068766858705,4539.959340613766,4438.535492772056,4226.571692628135,5122.515979319225,7371.442960440788,6436.1051180584545
"5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",30907.672424603425,30637.432971451548,31043.979061525144,30769.63664825046,35020.16846580919,34418.131380684885,2889.6768329199094,2736.14976321728,3901.3763774916692,2730.2494475066314,2872.639687438104,2701.104253382453
"551010","Military officer special & tactical operations leaders",51492.829205901166,58705.290972420255,54959.10398033066,55727.50978043912,60353.07798709779,68553.23720074113,4441.396489859532,4109.95211417919,4530.757649395771,4499.336476447835,4640.734489042792,4198.620959776846
"552010","Firstline enlisted military supervisors",51232.64304317889,51659.415554234445,54342.102979390234,55230.760887823664,57329.4220333777,59699.46265451039,2834.4555143322264,2526.525191861915,2722.229148690677,3477.6075724076777,3305.3029282534385,3926.2597037402743
"553010","Military enlisted tactical operations & air/weapons specialists & crew members",24150.20495409503,24336.394521889702,27022.53457365966,26541.926947477474,26961.67599210154,29974.529698478258,1250.790174744299,1314.1183488854472,1619.7008180337255,1324.77071987324,1356.0842385028177,1517.989998319831
"559830","Military, rank not specified",39699.11135582413,40807.94673372682,42200.485750209555,43759.880826876906,45738.669377702245,45440.77603603773,1461.6598277321802,1491.5557950721977,2054.438153356557,1756.1672787594387,1994.1017870504668,1518.6505820699329
"112020","Marketing & sales managers",85635.96235101503,87053.11671675241,89510.94704334656,90980.6682640437,,,2154.2585644157493,2197.315510504194,2126.609358935869,2123.1806889579047,,
"112031","Public relations & fundraising managers",75664.421413079,72613.53291212782,80956.03978906262,79365.7794109261,,,6237.807744637379,5877.865927491348,6691.976305092087,5965.587003073138,,
"113011","Administrative services managers (Legacy)",62089.226727745394,59260.9983623829,60778.2946140871,61351.23243142193,,,3078.2945817750115,3255.2037751337893,2627.4035175939985,3073.819712336151,,
"119071","Gaming managers",40402.9564701897,46044.33878569448,50733.05525653054,51349.75899748907,,,7802.477344557507,6766.537267082567,6856.4444055129325,10225.084132710277,,
"119XXX","Miscellaneous managers",73775.37370771795,75475.59719085923,77735.37525393162,80164.45112409556,,,903.3950395021943,929.2368428370298,933.7207331754055,947.5811143412352,,
"132021","Appraisers & assessors of real estate",36889.31367424572,38523.36045154483,44658.40602977897,45857.8106401979,,,3373.3197652377685,3411.58359663042,3948.3089660928276,4303.671799174312,,
"132099","Other financial specialists (Legacy)",78150.28373330466,79586.42062604355,79170.63157376727,90072.58119955585,,,8766.601848575025,10062.745041340248,10361.83530549511,12466.38255395472,,
"151111","Computer & information research scientists",88480.6909741165,73422.90605546124,89614.27219687664,87690.37647262048,,,11382.246036872813,10046.52451558262,16118.624679668226,11039.084134932542,,
"151121","Computer systems analysts (Legacy)",72289.6604968596,71377.41892850037,72974.9984944697,75550.11034658429,,,1929.1250287317762,1845.7477507027397,1887.1017602290292,1868.5572432740307,,
"151122","Information security analysts (Legacy)",81806.200594423,84904.89710583998,88443.94398246144,88384.65401511853,,,5129.974955161295,5358.895317770255,5067.6316865105455,4319.699713451959,,
"151131","Computer programmers (Legacy)",68896.50844026679,70667.0507061242,73565.28027465042,74834.71201554956,,,1839.3010748594224,1906.751458106964,2032.3739018015979,2145.5703593793914,,
"151134","Web developers (Legacy)",46433.2868792764,45176.81805271273,46636.90119831905,47376.48665391109,,,2493.013526837224,2146.2176095729246,2554.1058842638968,2492.6460303442145,,
"15113X","Software developers, applications & systems software",90436.03420351261,90696.86340291896,96878.0802471133,100525.61682257934,,,1391.2656379066425,1394.6190146960023,1454.9971217398618,1412.0850986628247,,
"151141","Database administrators",66938.71099693856,70293.9638013246,70555.1087375817,76124.92997675986,,,2990.7589908782775,3421.754621949355,3592.217243879205,3425.051250693222,,
"151142","Network & computer systems administrators",62940.079103880744,63350.00397350422,67597.0728650184,68661.3349005579,,,2042.1339626454615,2075.5417903411135,1976.0078534826605,2206.013804977135,,
"151143","Computer network architects (Legacy)",88125.24678065004,90757.759845872,93964.99578212824,95127.84827120812,,,3794.017648489962,3548.0296475430305,4372.963177945889,4074.6349786182586,,
"151150","Computer support specialists (Legacy)",47323.806622439835,52719.194471523966,53194.65892552483,54641.39173096645,,,1156.282277891571,1332.9676521941701,1268.8616528783166,1321.9153591393251,,
"151199","Other Computer Occupations",63356.25428826535,64118.35036655705,64166.749875,68986.98099225957,,,1552.1888166879455,1652.586631826313,1545.6571640876841,1590.3123066198684,,
"171010","Architects, except naval",64723.623495006075,70813.9733968922,66725.99532151631,75180.22789674287,,,3860.7266695181174,4391.929402760237,3379.880180891764,3991.3925651441245,,
"173010","Drafters",40535.30036639762,41169.102962585144,43035.31340698958,44836.19379371931,,,1859.9979910623886,1874.9786952933557,2149.241212603405,1829.388962126035,,
"173020","Engineering technicians, except drafters",46000.50660314611,47013.77859603957,46819.58674880618,48696.23960131715,,,1250.3604226409122,1336.9648066935194,1317.6078716045895,1426.8420008666317,,
"192040","Environmental scientists & geoscientists",82484.25108746067,83582.30265524934,76514.53686593997,72979.06519059469,,,7355.693284391287,7873.551792372781,6411.330257778863,6124.413865416861,,
"193030","Psychologists",46141.78981913721,47871.044851945684,49593.57491397243,49912.38701220632,,,2543.817651799389,2752.5497549505494,2941.6783281912435,2775.363384778117,,
"194011","Agricultural & food science technicians",35701.87934831369,40958.066817466126,33628.13280702574,38550.81499879113,,,4618.055087435868,4121.081733712339,3178.2763622271727,3270.770681481547,,
"211010","Counselors",32684.40239311417,33993.01715522523,34079.79460116308,35986.999607267346,,,769.3469501117154,844.0608424634084,724.3362168035876,796.1555767573601,,
"211020","Social workers",37460.100965580656,37592.659353073665,39228.20004794559,40361.86015110396,,,669.5719929717961,637.1301445168801,678.8410020990509,732.1713311462207,,
"232090","Miscellaneous legal support workers",43183.19053779967,43963.088940999725,43772.34675895847,44538.78803942475,,,2880.425052506633,2574.9043043116903,2632.343041923415,2868.9018213439003,,
"253000","Other teachers & instructors",21446.588110869434,20164.657500823603,21470.19548021512,23374.594254069878,,,721.6326354469649,694.0843910052696,738.3332716629658,775.2997611779685,,
"254021","Librarians",34159.02512275349,34212.55526319447,36064.5599238429,35935.487498870105,,,1537.820021796007,1664.2805298685637,1629.0575593716405,1702.624220708091,,
"259041","Teacher assistants",15677.887192615472,16292.837007310412,16814.53259030049,16903.09102505733,,,356.1192510448147,441.3305650505475,392.87135366432403,358.80431108400643,,
"271020","Designers",36835.13087575329,39160.188715044096,40131.027659438885,41521.99284479018,,,1137.9353185292598,1169.6182665900503,1109.8159722838266,1152.1097636110303,,
"272020","Athletes, coaches, umpires, & related workers",21835.27215985264,22030.011641478584,22862.510874316347,22548.360991505484,,,1767.7884366564956,1955.8240314114234,1853.2565855849082,1818.4271816261557,,
"272040","Musicians, singers, & related workers",18816.4083786868,18940.43050572557,19863.28725931298,18644.587083461895,,,1876.671683655029,2219.2514992387864,2222.717668172725,1871.2529768216616,,
"273010","Announcers",29922.061509724565,33671.591015935286,37047.73081569575,38004.86373992691,,,5941.318547270413,6384.651464299938,5653.095403962414,7282.097520604668,,
"273020","News analysts, reporters & correspondents",51661.48845815945,49774.79048278287,49067.80473172076,45811.5324501461,,,5027.2673548965795,5991.293960938469,5318.211890396186,4894.622191468268,,
"273090","Miscellaneous media & communication workers",22775.74758820496,25013.489528312602,26091.436648672738,28132.933569986,,,2274.6441206438153,2196.4748694614345,2135.529475537293,2374.9713919315973,,
"291060","Physicians & surgeons",184156.29603015477,192252.60904164275,201342.17565390965,206348.27381015895,,,3961.6395054657887,4030.8248130381007,4146.453519650259,4208.274765674149,,
"291199","Health diagnosing & treating practitioners, all other",27759.69303676283,30974.36899442252,28331.215570857396,31644.651575766296,,,7218.163397979134,8379.632813133701,6337.621445904568,7101.83985446418,,
"292021","Dental hygienists (Legacy)",43834.07931457487,44212.23218556433,44700.6847045288,46479.32575891899,,,2153.7975376765567,2180.481467811619,2192.046151088187,2356.6940040567847,,
"292030","Diagnostic related technologists & technicians",47702.553133406764,48196.53247677861,49912.15296328981,51402.83243462658,,,1395.1768266933539,1529.9366521935103,1422.0661066086195,1473.9876826432135,,
"292041","Emergency medical technicians & paramedics",40044.46936264597,38434.420599421355,39976.186057736704,40142.27333062613,,,1974.4874406968606,1894.3703892249407,1744.24745112653,1940.3075707788819,,
"292050","Health practitioner support technologists & technicians",38392.92976194248,27176.618672760087,28278.314822199933,27986.6654720024,,,1828.4367011753075,712.601379805412,822.7002905065561,711.854963445067,,
"292071","Medical records & health information technicians",31610.660734909732,33121.30451977931,34422.90673257982,36535.04635347036,,,1529.2330991989759,1528.746020181482,1614.0468445265487,1733.650678772697,,
"311010","Nursing, psychiatric, & home health aides",18532.18044064861,18944.00411044665,19760.13261284864,20730.332877618926,,,314.2743483998672,371.6669001634154,387.6407595153231,383.1314427436689,,
"331099","Firstline supervisors of protective service workers, all other",48536.849856665074,47451.5855004209,49078.31515385464,49270.32170338912,,,3650.4722716953347,3505.4925744892735,3760.1336184348443,3592.3391208002445,,
"333010","Bailiffs, correctional officers, & jailers",40900.64903028408,41209.809979178695,42550.13513587087,43121.405126350546,,,1044.5601215288843,1044.5228968707129,1032.7253444818566,1125.3452477630492,,
"353021","Combined food preparation & serving workers, including fast food",9707.598034111688,10031.594863919714,11373.361427103175,11005.828462869145,,,348.52309098134924,499.5523670009456,666.5289679578269,513.9129392801073,,
"353022","Counter attendants, cafeteria, food concession, & coffee shop",5794.452581497219,6535.447223405258,6361.276347925307,7158.355367638772,,,398.62826799862665,468.3414392212481,613.3287458834878,656.8545092801652,,
"3590XX","Miscellaneous food preparation & serving related workers, including dining room & cafeteria attendants & bartender helpers",9970.40599790518,9860.114220540023,9991.225694479399,10332.002624848019,,,537.4163773615891,507.31117998378255,568.8288607335144,589.5737980345829,,
"373010","Grounds maintenance workers",13243.325021811668,13586.549286592348,14699.226318359119,15530.139527605324,,,305.84554543038547,331.07600911187,406.2771955504875,365.8231764904302,,
"391010","Firstline supervisors of gaming workers",36454.048305155324,35481.30121365453,39049.19003316535,38660.92222103729,,,3537.557076223577,3401.9328391435897,3680.642150373381,3231.4814534220395,,
"391021","Firstline supervisors of personal service workers",27774.355020398223,27007.85683035532,25739.873353404473,30068.575897180614,,,3490.9995618397534,2701.6550639201932,2792.458730629309,2832.881174013791,,
"393021","Motion picture projectionists",14291.788016932594,17411,26621.375929682217,21673.580190822355,,,12683.822729411064,23056.47854123773,12767.279670590984,12661.918049521855,,
"393090","Miscellaneous entertainment attendants & related workers",9563.220494506857,9281.861164307707,10273.216300352342,11567.062269835013,,,649.1110348886297,747.5097230747273,947.2292659849262,1176.6040505273909,,
